add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,section,lon,lat
臺北市松山區三民路１０７巷２０號三樓,111/08/23,2500,83,30.13,公寓(5樓含以下無電梯),49,"三層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5624585,25.0577031
臺北市松山區南京東路五段２３９號十五樓之１８,111/08/22,1520,90.2,16.84,住宅大樓(11層含以上有電梯),13,十五層/十八層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.564802,25.051652
臺北市松山區健康路１７２號十二樓,111/08/22,630,16.5,38.15,住宅大樓(11層含以上有電梯),44,十二層/十三層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.558344,25.0533219
臺北市松山區民生東路五段６９巷４弄５號三樓,111/08/22,3760,78.6,47.86,公寓(5樓含以下無電梯),55,三層/四層,房地(土地+建物),5房3廳2衛,0,住家用,松山區,121.5584847,25.0600497
臺北市松山區南京東路五段２５０巷２弄２１號四樓,111/08/22,2450,68.5,35.76,華廈(10層含以下有電梯),48,"四層,陽臺/六層",房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.567373,25.0508053
臺北市松山區八德路三段１２巷６３弄１３號二樓,111/08/21,2000,84.2,23.75,公寓(5樓含以下無電梯),57,"二層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5512186,25.0450959
臺北市松山區八德路二段３４８號六樓之１,111/08/21,2700,109.6,28.44,住宅大樓(11層含以上有電梯),14,六層/十四層,房地(土地+建物)+車位,2房2廳1衛,180,住家用,松山區,121.545363,25.0476012
臺北市松山區饒河街１９９號四樓之６,111/08/20,2760,75.2,36.72,住宅大樓(11層含以上有電梯),4,四層/十八層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5761896,25.0508034
臺北市松山區民生東路五段６９巷２９弄２號四樓,111/08/20,3928,79.5,49.43,華廈(10層含以下有電梯),44,四層/五層,房地(土地+建物),4房2廳2衛,0,住家用,松山區,121.5580321,25.0600735
臺北市松山區健康路３２５巷２５弄２０號九樓,111/08/20,5868,101.7,66.82,住宅大樓(11層含以上有電梯),1,九層/十三層,房地(土地+建物)+車位,4房2廳2衛,300,住家用,松山區,121.5662623,25.05636
臺北市松山區南京東路五段２５１巷２２弄４號四樓,111/08/18,2200,72.5,30.35,公寓(5樓含以下無電梯),41,四層/五層,房地(土地+建物),5房1廳5衛,0,住家用,松山區,121.5650081,25.0521045
臺北市松山區南京東路五段２５０巷３６弄１９之１號,111/08/18,2150,83.5,25.75,華廈(10層含以下有電梯),45,一層/六層,房地(土地+建物),2房1廳2衛,0,住家用,松山區,121.5671355,25.0497674
臺北市松山區光復南路６０號二樓,111/08/17,7900,73.7,130.89,住宅大樓(11層含以上有電梯),10,二層/十三層,房地(土地+建物)+車位,4房2廳3衛,1020,住家用,松山區,121.5575825,25.0455626
臺北市松山區三民路１８號九樓之２,111/08/17,3607,89.1,40.5,住宅大樓(11層含以上有電梯),8,九層/十一層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,松山區,121.5639624,25.0526141
臺北市松山區八德路四段４４５號五樓之８,111/08/17,990,85,11.65,住宅大樓(11層含以上有電梯),15,五層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.57042,25.049921
臺北市松山區復興北路４２７巷２５號四樓之３,111/08/16,1010,90,13.03,住宅大樓(11層含以上有電梯),14,四層/十一層,房地(土地+建物)+車位,1房1廳1衛,150,住家用,松山區,121.546456,25.0634336
臺北市松山區民生東路五段１３７巷６弄３７號二樓,111/08/16,1740,59.7,29.13,公寓(5樓含以下無電梯),51,"二層,陽臺/四層",房地(土地+建物),3房1廳2衛,0,住家用,松山區,121.5627727,25.0604752
臺北市松山區寶清街１０３之６號十一樓,111/08/15,3250,80.3,40.47,住宅大樓(11層含以上有電梯),5,十一層/十三層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,松山區,121.5678665,25.0533268
臺北市松山區民生東路五段１７７巷４之４號二樓,111/08/15,1160,41,28.28,公寓(5樓含以下無電梯),50,"二層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,松山區,121.5649632,25.0597109
臺北市松山區三民路１３６巷５２號三樓,111/08/15,2150,85.8,25.06,華廈(10層含以下有電梯),50,三層/六層,房地(土地+建物),2房2廳1衛,0,住家用,松山區,121.5643402,25.0604663
臺北市松山區三民路１８０巷４９號四樓,111/08/15,2000,61.7,32.42,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5651479,25.0626837
臺北市松山區撫遠街３８０巷１號四樓,111/08/14,1610,65.2,24.69,公寓(5樓含以下無電梯),46,"四層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5655118,25.0640979
臺北市松山區三民路１８０巷２８號五樓之２,111/08/14,1335,75.6,17.66,華廈(10層含以下有電梯),27,五層/五層,房地(土地+建物)+車位,1房1廳1衛,150,住家用,松山區,121.5643767,25.0623801
臺北市松山區八德路四段１０６巷４弄５號,111/08/14,2130,88.3,24.13,公寓(5樓含以下無電梯),53,一層/四層,房地(土地+建物),3房2廳1衛,0,住家用,松山區,121.560798,25.0474429
臺北市松山區八德路四段４４５號十一樓之３,111/08/14,910,86,10.59,住宅大樓(11層含以上有電梯),15,十一層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.57042,25.049921
臺北市松山區民生東路五段２２８之１號六樓,111/08/14,3050,75.4,40.44,華廈(10層含以下有電梯),41,六層/七層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5656829,25.0588943
臺北市松山區八德路二段３４８號九樓之８,111/08/14,1768,123.1,14.36,住宅大樓(11層含以上有電梯),14,九層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.545363,25.0476012
臺北市松山區敦化北路２４４巷２６號四樓,111/08/13,2250,79.3,28.38,公寓(5樓含以下無電梯),44,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5485093,25.0607048
臺北市松山區光復北路１１巷６９號六樓,111/08/13,2650,81.6,32.48,華廈(10層含以下有電梯),41,六層/七層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5604897,25.0502037
臺北市松山區民生東路四段８０巷１５弄１１號五樓之１,111/08/11,6028,138,55.48,住宅大樓(11層含以上有電梯),12,五層/十四層,房地(土地+建物)+車位,五層/七層,450,住家用,松山區,121.5531677,25.0563383
臺北市松山區富錦街３５９巷２弄２０號三樓,111/08/11,440,70.5,6.24,公寓(5樓含以下無電梯),53,"三層,陽臺/四層",房地(土地+建物),4房2廳2衛,0,住家用,松山區,121.559052,25.0611581
臺北市松山區南京東路五段２９１巷２９弄２號二樓,111/08/10,2480,69.7,39.29,華廈(10層含以下有電梯),8,二層/七層,房地(土地+建物)+車位,2房2廳1衛,160,住家用,松山區,121.5664449,25.0528261
臺北市松山區南京東路五段２５０巷２弄１２之１號,111/08/10,4650,85.9,54.11,華廈(10層含以下有電梯),46,"一層,平台/六層",房地(土地+建物),2房1廳1衛,0,住家用,松山區,121.566709,25.050605
臺北市松山區八德路三段１２巷６２弄３號四樓,111/08/09,1720,76.3,22.54,公寓(5樓含以下無電梯),53,四層/四層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5504798,25.0456979
臺北市松山區南京東路五段２３９號十六樓之９,111/08/08,1930,100.8,19.15,住宅大樓(11層含以上有電梯),13,十六層/十八層,房地(土地+建物),2房1廳1衛,0,住家用,松山區,121.564802,25.051652
臺北市松山區民權東路三段１０３巷１９號二樓之１,111/08/08,800,69.2,11.56,華廈(10層含以下有電梯),27,二層/五層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.5451084,25.0635853
臺北市松山區敦化北路１４５巷２３弄５號五樓之１,111/08/08,3220,122.3,26.33,華廈(10層含以下有電梯),1,五層/七層,房地(土地+建物)+車位,1房1廳1衛,0,住家用,松山區,121.550351,25.0530168
臺北市松山區八德路四段４４５號四樓之２１,111/08/07,1150,64.2,17.9,住宅大樓(11層含以上有電梯),15,四層/十四層,房地(土地+建物)+車位,未知,0,住家用,松山區,121.57042,25.049921
臺北市松山區敦化北路２６２號六樓,111/08/07,3650,77.4,47.13,華廈(10層含以下有電梯),36,六層/八層,房地(土地+建物),3房1廳2衛,0,住家用,松山區,121.550105,25.0614265
臺北市松山區新東街２０巷２８號三樓,111/08/05,2630,67.6,38.93,公寓(5樓含以下無電梯),47,"三層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5679324,25.05838
臺北市松山區新東街２０巷２４號,111/08/05,2400,70.7,33.97,公寓(5樓含以下無電梯),49,一層/四層,房地(土地+建物),3房2廳1衛,0,住家用,松山區,121.5677121,25.0583814
臺北市松山區北寧路６０之４號五樓,111/08/03,4360,104.9,49.97,住宅大樓(11層含以上有電梯),34,五層/十八層,房地(土地+建物)+車位,3房2廳2衛,350,住家用,松山區,121.552828,25.0502241
臺北市松山區南京東路五段２３９號十五樓之３,111/08/03,1445,86.1,16.79,住宅大樓(11層含以上有電梯),13,十五層/十八層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.564802,25.051652
臺北市松山區民族東路６６８巷２弄１２號二樓,111/08/02,1875,60,31.23,公寓(5樓含以下無電梯),51,二層/四層,房地(土地+建物),2房2廳2衛,0,住家用,松山區,121.5457931,25.0648291
臺北市松山區延壽街４０２巷２弄１號,111/08/01,3700,103.4,35.79,公寓(5樓含以下無電梯),44,一層/五層,房地(土地+建物),2房2廳2衛,0,住家用,松山區,121.5571337,25.0558833
臺北市松山區民權東路三段１４０巷９號六樓之３,111/08/01,3920,74.9,52.36,華廈(10層含以下有電梯),42,六層/七層,房地(土地+建物),2房3廳2衛,0,住家用,松山區,121.5467262,25.061209
臺北市松山區寶清街１８之８號二樓,111/08/01,1730,44.3,39.04,公寓(5樓含以下無電梯),47,"二層,陽臺/四層",房地(土地+建物),3房1廳2衛,0,住家用,松山區,121.568567,25.0503339
臺北市松山區民生東路四段８０巷１１弄１１號四樓,111/08/01,4220,80,52.75,華廈(10層含以下有電梯),40,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5535759,25.0567104
臺北市松山區南京東路五段２３９號四樓之５,111/07/30,1400,83.5,16.77,住宅大樓(11層含以上有電梯),13,四層/十八層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.564802,25.051652
臺北市松山區八德路三段１２巷５１弄２１號,111/07/29,5700,141.5,40.29,公寓(5樓含以下無電梯),53,一層/四層,房地(土地+建物),4房2廳2衛,0,住家用,松山區,121.5516658,25.046274
臺北市松山區東興路２巷１５號三樓,111/07/29,2785,79,35.24,華廈(10層含以下有電梯),41,三層/七層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.56468,25.050476
臺北市松山區八德路四段６３６號三樓之９,111/07/28,1745,94.3,18.51,住宅大樓(11層含以上有電梯),9,三層/十三層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.5746776,25.0498065
臺北市松山區三民路１５１號二樓,111/07/28,2108,84.9,24.84,公寓(5樓含以下無電梯),52,二層/四層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.563017,25.0612289
臺北市松山區南京東路五段２３９號十三樓之９,111/07/28,1395,88,15.85,住宅大樓(11層含以上有電梯),13,十三層/十八層,房地(土地+建物),1房0廳1衛,0,住家用,松山區,121.564802,25.051652
臺北市松山區寶清街１８之７號二樓,111/07/27,1730,61.9,27.95,公寓(5樓含以下無電梯),47,二層/四層,房地(土地+建物),3房2廳1衛,0,住家用,松山區,121.568567,25.0503339
臺北市松山區寶清街１０３之１１號二樓,111/07/27,3388,83.8,40.43,住宅大樓(11層含以上有電梯),5,二層/十三層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,松山區,121.5678665,25.0533268
臺北市松山區民生東路五段１５３號十一樓之８,111/07/27,1995,85.3,23.4,住宅大樓(11層含以上有電梯),39,十一層/十五層,房地(土地+建物),2房2廳1衛,0,住家用,松山區,121.5622734,25.0591086
臺北市松山區慶城街５５號十四樓,111/07/27,137400,244.6,700.24,住宅大樓(11層含以上有電梯),10,十四層/十五層,房地(土地+建物)+車位,10房4廳6衛,4900,住家用,松山區,121.5466858,25.0556471
臺北市松山區松河街１６８號十四樓之６,111/07/26,3112,73.8,42.15,住宅大樓(11層含以上有電梯),2,十四層/二十四層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,松山區,121.5765559,25.0509625
臺北市松山區健康路３１號六樓,111/07/26,3000,68.4,43.85,住宅大樓(11層含以上有電梯),25,六層/十三層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,松山區,121.5539385,25.0535788
臺北市松山區健康路５８巷１１號,111/07/25,2600,97.2,26.75,公寓(5樓含以下無電梯),42,一層/五層,房地(土地+建物),2房2廳2衛,0,住家用,松山區,121.5533515,25.0527197
臺北市松山區敦化南路一段３號十九樓之１,111/07/25,23888,179.9,153,住宅大樓(11層含以上有電梯),1,十九層/二十三層,房地(土地+建物)+車位,未知,1800,住家用,松山區,121.5492282,25.0473737
臺北市松山區延壽街３３０巷１７弄６之１號十一樓,111/07/24,3100,77.7,39.91,住宅大樓(11層含以上有電梯),29,十一層/十二層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,松山區,121.5609357,25.0546699
臺北市松山區撫遠街３８３巷６號二樓,111/07/24,1755,63.2,27.75,公寓(5樓含以下無電梯),48,二層/四層,房地(土地+建物),3房2廳1衛,0,住家用,松山區,121.5661854,25.0646084
臺北市松山區八德路四段４４５號十三樓之１４,111/07/24,1908,69.6,27.41,住宅大樓(11層含以上有電梯),14,十三層/十四層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,松山區,121.57042,25.049921
臺北市松山區民生東路五段１７１號九樓之７,111/07/24,2998,85.7,34.99,住宅大樓(11層含以上有電梯),39,九層/十六層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5647116,25.0598691
臺北市松山區南京東路四段７５巷３號十樓,111/07/22,1100,25,44.02,住宅大樓(11層含以上有電梯),37,十層/十二層,房地(土地+建物),4房2廳2衛,0,住家用,松山區,121.553962,25.052059
臺北市松山區復興北路３１３巷３７號三樓,111/07/22,3650,61.6,59.24,華廈(10層含以下有電梯),41,三層/七層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5466437,25.0590239
臺北市松山區敦化南路一段３號十六樓之２,111/07/21,12666,195.5,81.33,住宅大樓(11層含以上有電梯),1,十六層/二十三層,房地(土地+建物)+車位,3房2廳2衛,700,住家用,松山區,121.5492282,25.0473737
臺北市松山區富錦街５７１巷３號三樓,111/07/21,1400,55.2,25.37,公寓(5樓含以下無電梯),50,"三層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.566765,25.0622421
臺北市松山區民生東路四段９３號四樓,111/07/20,3000,85.1,35.25,華廈(10層含以下有電梯),43,四層/七層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5518663,25.0580958
臺北市松山區八德路二段４３７巷１０弄１４號四樓,111/07/19,3300,71.7,46.05,華廈(10層含以下有電梯),37,四層/七層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5468299,25.0497694
臺北市松山區民生東路三段１１３巷２５弄２號二樓,111/07/19,3760,78.8,47.73,華廈(10層含以下有電梯),39,二層/七層,房地(土地+建物),2房2廳2衛,0,住家用,松山區,121.546382,25.0593763
臺北市松山區南京東路五段２３９號四樓之１６,111/07/18,2100,102.9,20.41,住宅大樓(11層含以上有電梯),13,四層/十八層,房地(土地+建物),2房1廳1衛,0,住家用,松山區,121.564802,25.051652
臺北市松山區八德路二段３４８號三樓之１,111/07/17,2550,103.1,28.44,住宅大樓(11層含以上有電梯),13,三層/十四層,房地(土地+建物)+車位,2房1廳1衛,180,住家用,松山區,121.545363,25.0476012
臺北市松山區寶清街８９巷２２號,111/07/17,1970,76.7,25.68,公寓(5樓含以下無電梯),50,"一層,平台/四層",房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5688058,25.0522641
臺北市松山區光復北路２２０號四樓,111/07/17,3410,85.2,40.01,住宅大樓(11層含以上有電梯),20,四層/十八層,房地(土地+建物),3房2廳1衛,0,住家用,松山區,121.5553975,25.0558334
臺北市松山區八德路四段７２巷１０弄１號四樓,111/07/17,1820,67.2,27.08,公寓(5樓含以下無電梯),53,"四層,露台/四層",房地(土地+建物),4房1廳3衛,0,住家用,松山區,121.5601302,25.0471579
臺北市松山區敦化北路６號三樓,111/07/15,26200,159.6,164.13,住宅大樓(11層含以上有電梯),4,三層/二十三層,房地(土地+建物)+車位,3房2廳4衛,1150,住家用,松山區,121.5485471,25.050323
臺北市松山區三民路６２巷１之２號,111/07/15,3150,69.3,45.43,華廈(10層含以下有電梯),30,一層/七層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.565354,25.0548039
臺北市松山區敦化北路１４５巷２３弄５號四樓,111/07/15,2880,132.4,21.75,華廈(10層含以下有電梯),1,四層/七層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.550351,25.0530168
臺北市松山區八德路三段１２巷５７弄１１號二樓,111/07/14,2700,83.8,32.21,公寓(5樓含以下無電梯),58,二層/四層,房地(土地+建物),3房2廳1衛,0,住家用,松山區,121.5511074,25.045412
臺北市松山區八德路四段６０２號五樓之１,111/07/14,1700,49.3,34.47,住宅大樓(11層含以上有電梯),34,五層/十二層,房地(土地+建物),2房1廳1衛,0,住家用,松山區,121.5727214,25.0495464
臺北市松山區民生東路五段１５１號十三樓之１６,111/07/14,1680,71.8,23.4,住宅大樓(11層含以上有電梯),39,十三層/十五層,房地(土地+建物),2房1廳1衛,0,住家用,松山區,121.5621851,25.059107
臺北市松山區延壽街３３０巷１７弄１８號十樓,111/07/14,1650,82.6,19.98,住宅大樓(11層含以上有電梯),30,十層/十二層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5620828,25.054749
臺北市松山區延壽街３３２號十一樓之１,111/07/13,5700,89.1,63.99,住宅大樓(11層含以上有電梯),13,十一層/十一層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,松山區,121.5598313,25.0564785
臺北市松山區敦化北路１０號十一樓,111/07/13,19966,191,121.89,住宅大樓(11層含以上有電梯),4,十一層/二十三層,房地(土地+建物)+車位,3房2廳2衛,700,住家用,松山區,121.5485866,25.050307
臺北市松山區南京東路五段１６９號十四樓之３,111/07/12,6900,90.2,76.49,住宅大樓(11層含以上有電梯),12,十四層/十八層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,松山區,121.5630869,25.0516669
臺北市松山區南京東路五段３１６號九樓,111/07/12,1330,71.7,18.56,住宅大樓(11層含以上有電梯),33,九層/十二層,房地(土地+建物),未知,0,住家用,松山區,121.5680804,25.0510819
臺北市松山區南京東路五段３１６號九樓之１,111/07/12,870,72,12.09,住宅大樓(11層含以上有電梯),33,九層/十二層,房地(土地+建物),未知,0,住家用,松山區,121.5680804,25.0510819
臺北市松山區民生東路四段８０巷３弄４號四樓之１,111/07/12,3250,83.2,39.05,華廈(10層含以下有電梯),46,"四層,陽臺/七層",房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5532624,25.0571482
臺北市松山區健康路３２５巷２５弄１６號十二樓,111/07/11,4685,111,51.69,住宅大樓(11層含以上有電梯),1,十二層/十三層,房地(土地+建物)+車位,未知,325,住家用,松山區,121.5664265,25.0563734
臺北市松山區光復北路３號九樓之１,111/07/10,1028,84,12.24,住宅大樓(11層含以上有電梯),34,九層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.5580315,25.0486226
臺北市松山區延壽街３３２號八樓之２,111/07/10,5300,82.8,63.99,住宅大樓(11層含以上有電梯),13,八層/十一層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,松山區,121.5598313,25.0564785
臺北市松山區寶清街１０３之１２號二樓,111/07/10,3380,75.6,49.56,住宅大樓(11層含以上有電梯),5,二層/十三層,房地(土地+建物)+車位,3房2廳2衛,300,住家用,松山區,121.5678665,25.0533268
臺北市松山區八德路四段７８３號八樓之２,111/07/09,2638,87.1,35.02,住宅大樓(11層含以上有電梯),15,八層/十五層,房地(土地+建物)+車位,2房2廳1衛,180,住家用,松山區,121.5783774,25.0512831
臺北市松山區南京東路五段２３９號十二樓之１３,111/07/09,1500,95.9,15.64,住宅大樓(11層含以上有電梯),13,十二層/十八層,房地(土地+建物),未知,0,住家用,松山區,121.564802,25.051652
臺北市松山區塔悠路３２３號四樓之３,111/07/07,808,73.8,10.95,華廈(10層含以下有電梯),29,四層/四層,房地(土地+建物),0房1廳1衛,0,住家用,松山區,121.5689185,25.0613505
臺北市松山區三民路４３巷２號二樓之２,111/07/05,4920,72.2,68.18,住宅大樓(11層含以上有電梯),16,二層/十四層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,松山區,121.5617684,25.0562213
臺北市松山區八德路四段６３６號五樓之１１,111/07/05,1200,95.5,12.56,住宅大樓(11層含以上有電梯),9,五層/十三層,房地(土地+建物),0房1廳1衛,0,住家用,松山區,121.5746776,25.0498065
臺北市松山區新東街１６巷１號四樓,111/07/04,2200,62.8,35.01,公寓(5樓含以下無電梯),49,四層/四層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5662653,25.0580823
臺北市松山區富錦街５７２巷７號三樓,111/07/02,2358,71.1,33.18,公寓(5樓含以下無電梯),52,三層/四層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5675651,25.0625701
臺北市松山區民權東路三段１１５巷１號九樓之１,111/07/02,2535,73.5,34.47,華廈(10層含以下有電梯),37,九層/十層,房地(土地+建物),2房2廳2衛,0,住家用,松山區,121.5453903,25.0623189
臺北市松山區南京東路三段３０３巷６弄８號三樓,111/07/01,2080,86.7,24,華廈(10層含以下有電梯),12,三層/十層,房地(土地+建物)+車位,1房1廳1衛,0,住家用,松山區,121.546925,25.0523484
臺北市松山區民生東路五段１５１號九樓之１６,111/06/30,1800,76.9,23.4,住宅大樓(11層含以上有電梯),39,九層/十五層,房地(土地+建物),2房2廳1衛,0,住家用,松山區,121.5621851,25.059107
臺北市松山區民生東路五段２０２號十九樓之８,111/06/30,726,81.4,8.92,住宅大樓(11層含以上有電梯),33,十九層/二十層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.5644799,25.0581502
臺北市松山區民生東路五段２７號,111/06/30,3800,197.7,19.22,華廈(10層含以下有電梯),5,一層/七層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.5563347,25.0585926
臺北市松山區復興北路８１巷２７號四樓,111/06/30,506.3,83.1,6.09,華廈(10層含以下有電梯),44,四層/七層,房地(土地+建物),4房2廳2衛,0,住家用,松山區,121.545353,25.051376
臺北市松山區復興北路８１巷２７號四樓,111/06/30,506.3,83.1,6.09,華廈(10層含以下有電梯),44,四層/七層,房地(土地+建物),4房2廳2衛,0,住家用,松山區,121.545353,25.051376
臺北市松山區民族東路７０２號二樓,111/06/29,1850,59.9,30.89,華廈(10層含以下有電梯),42,二層/七層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5473013,25.0640223
臺北市松山區民生東路四段８０巷６弄６號,111/06/29,2772.6,84.3,32.89,公寓(5樓含以下無電梯),52,一層/四層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5526311,25.056641
臺北市松山區新東街９巷２３號三樓,111/06/28,2258,68,33.21,公寓(5樓含以下無電梯),49,四層/十四層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5651104,25.0578913
臺北市松山區民生東路五段１５１號十一樓之１４,111/06/28,1200,75.8,15.83,住宅大樓(11層含以上有電梯),39,十一層/十五層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.5621851,25.059107
臺北市松山區民生東路三段１１３巷２７號五樓之１,111/06/27,3390,74.6,45.42,華廈(10層含以下有電梯),43,五層/七層,房地(土地+建物),4房2廳2衛,0,住家用,松山區,121.5463477,25.0599438
臺北市松山區八德路三段２２５號七樓之９,111/06/27,820,90.7,9.04,住宅大樓(11層含以上有電梯),34,七層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.5570526,25.048289
臺北市松山區光復北路１０５號四樓之１,111/06/27,2678,79.7,33.6,住宅大樓(11層含以上有電梯),45,四層/十一層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5581014,25.0510397
臺北市松山區復興北路４９９巷２弄５號三樓,111/06/26,1838,68.8,26.71,公寓(5樓含以下無電梯),51,"三層,露台/四層",房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.545243,25.0654799
臺北市松山區撫遠街４０１巷２６號四樓,111/06/26,1650,60.8,27.15,公寓(5樓含以下無電梯),47,"四層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,松山區,121.5670727,25.0658733
臺北市松山區南京東路三段３３５巷１７之１號三樓,111/06/26,1080,84.6,12.77,華廈(10層含以下有電梯),36,三層/七層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.5474929,25.0530962
臺北市松山區南京東路五段４１５號六樓之３,111/06/25,1370,86.7,15.8,住宅大樓(11層含以上有電梯),5,六層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.5706214,25.0517043
臺北市松山區八德路三段１６５號七樓之８,111/06/24,850.5,110,7.73,住宅大樓(11層含以上有電梯),4,七層/十五層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5553172,25.0481771
臺北市松山區延吉街４６巷４號六樓,111/06/24,2855,77.1,37.01,華廈(10層含以下有電梯),44,六層/七層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.553326,25.045576
臺北市松山區長春路３４７號七樓,111/06/23,3701.2,59.4,62.32,住宅大樓(11層含以上有電梯),35,七層/十四層,房地(土地+建物)+車位,未知,0,住家用,松山區,121.545243,25.054727
臺北市松山區民權東路五段８０號五樓,111/06/21,2000,57.8,34.62,公寓(5樓含以下無電梯),43,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5667137,25.0631053
臺北市松山區復興北路２２３號五樓,111/06/20,2400,76.4,31.41,住宅大樓(11層含以上有電梯),37,五層/十四層,房地(土地+建物),2房2廳2衛,0,住家用,松山區,121.5444173,25.0568381
臺北市松山區八德路四段７２巷１０弄１１號三樓,111/06/20,1740,65.2,26.68,公寓(5樓含以下無電梯),52,"三層,露台/四層",房地(土地+建物),4房0廳3衛,0,住家用,松山區,121.5596514,25.0470776
臺北市松山區撫遠街３９９巷１７號二樓,111/06/19,1865,68.7,27.15,公寓(5樓含以下無電梯),47,"二層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,松山區,121.5666651,25.0656845
臺北市松山區八德路二段３４８號七樓之１２,111/06/19,1138,131,8.68,住宅大樓(11層含以上有電梯),13,七層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.545363,25.0476012
臺北市松山區八德路四段１８１巷１７弄４８號五樓之１,111/06/19,1443,87.5,16.49,華廈(10層含以下有電梯),16,"五層,夾層/五層",房地(土地+建物),1房1廳1衛,0,住家用,松山區,121.5644543,25.0494126
臺北市松山區延吉街２２巷９號七樓,111/06/18,2820,89,31.7,華廈(10層含以下有電梯),39,七層/七層,房地(土地+建物),3房2廳2衛,0,住家用,松山區,121.5529335,25.0465125
臺北市松山區撫遠街４０１巷１０號,111/06/18,1800,66.3,27.15,公寓(5樓含以下無電梯),47,"一層,平台/四層",房地(土地+建物),3房2廳1衛,0,住家用,松山區,121.5662056,25.0657617
臺北市松山區三民路３５巷２號七樓之１,111/06/18,5400,78.1,69.13,住宅大樓(11層含以上有電梯),18,七層/十四層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,松山區,121.56321,25.0559189
